"probeID" "Entrez"
"1561263_at" "1561263_at" "C1QTNF3"
"1561264_at" "1561264_at" NA
"1561266_at" "1561266_at" NA
"1561268_at" "1561268_at" NA
"1561269_at" "1561269_at" "RAPGEF5"
"1561270_at" "1561270_at" NA
"1561271_at" "1561271_at" NA
"1561272_at" "1561272_at" NA
"1561273_at" "1561273_at" NA
"1561274_at" "1561274_at" "CRYBB2P1"
"1561276_at" "1561276_at" "DOCK5"
"1561277_at" "1561277_at" "LOC339298"
"1561278_at" "1561278_at" NA
"1561279_at" "1561279_at" NA
"1561280_at" "1561280_at" "LOC284576"
"1561281_a_at" "1561281_a_at" "LOC284576"
"1561286_a_at" "1561286_a_at" "DIP2A"
"1561287_at" "1561287_at" NA
"1561288_at" "1561288_at" NA
"1561289_at" "1561289_at" "LOC286370"
"1561290_at" "1561290_at" "LOC339622"
"1561291_at" "1561291_at" "LOC100287349"
"1561292_at" "1561292_at" NA
"1561293_at" "1561293_at" "LOC100287584"
"1561294_a_at" "1561294_a_at" "hCG_2015435"
"1561297_at" "1561297_at" "WARS2"
"1561298_at" "1561298_at" NA
"1561300_at" "1561300_at" NA
"1561301_at" "1561301_at" "LOC151877"
"1561303_at" "1561303_at" NA
"1561304_a_at" "1561304_a_at" "PSMG4"
"1561305_at" "1561305_at" NA
"1561306_s_at" "1561306_s_at" "STRC"
"1561307_at" "1561307_at" NA
"1561309_x_at" "1561309_x_at" NA
"1561310_at" "1561310_at" NA
"1561311_at" "1561311_at" NA
"1561313_at" "1561313_at" NA
"1561314_at" "1561314_at" NA
"1561316_at" "1561316_at" NA
"1561318_at" "1561318_at" NA
"1561319_at" "1561319_at" "OTX2OS1"
"1561320_at" "1561320_at" NA
"1561322_at" "1561322_at" NA
"1561323_at" "1561323_at" "LOC339975"
"1561324_at" "1561324_at" NA
"1561327_at" "1561327_at" "C6orf122"
"1561328_at" "1561328_at" NA
"1561329_s_at" "1561329_s_at" "RPUSD3"
"1561330_at" "1561330_at" "DSG4"
"1561331_at" "1561331_at" "C1orf99"
"1561332_at" "1561332_at" "ATP13A5"
"1561333_at" "1561333_at" NA
"1561334_at" "1561334_at" "LOC285181"
"1561335_at" "1561335_at" "LOC440602"
"1561336_at" "1561336_at" "DNASE1L3"
"1561339_at" "1561339_at" NA
"1561340_at" "1561340_at" NA
"1561341_at" "1561341_at" NA
"1561342_at" "1561342_at" "LOC150005"
"1561343_a_at" "1561343_a_at" "LOC150005"
"1561345_at" "1561345_at" NA
"1561346_at" "1561346_at" NA
"1561347_a_at" "1561347_a_at" NA
"1561348_at" "1561348_at" "LOC339874"
"1561351_at" "1561351_at" NA
"1561352_at" "1561352_at" NA
"1561353_at" "1561353_at" NA
"1561354_at" "1561354_at" NA
"1561355_at" "1561355_at" "LOC692247"
"1561358_at" "1561358_at" "TXLNA"
"1561360_at" "1561360_at" NA
"1561361_at" "1561361_at" "ZNF660"
"1561362_at" "1561362_at" NA
"1561363_a_at" "1561363_a_at" NA
"1561364_at" "1561364_at" NA
"1561365_at" "1561365_at" "NRP1"
"1561367_a_at" "1561367_a_at" NA
"1561368_at" "1561368_at" NA
"1561369_at" "1561369_at" NA
"1561370_at" "1561370_at" NA
"1561371_at" "1561371_at" "FLJ39080"
"1561373_at" "1561373_at" "LOC285796"
"1561375_at" "1561375_at" NA
"1561378_at" "1561378_at" "C12orf42"
"1561383_at" "1561383_at" "LOC284661"
"1561384_a_at" "1561384_a_at" "LOC284661"
"1561386_at" "1561386_at" NA
"1561387_a_at" "1561387_a_at" "FAM55A"
"1561389_at" "1561389_at" NA
"1561390_at" "1561390_at" NA
"1561391_at" "1561391_at" "LOC100128126"
"1561392_at" "1561392_at" NA
"1561393_at" "1561393_at" "KIAA1755"
"1561394_s_at" "1561394_s_at" "KIAA1755"
"1561396_at" "1561396_at" "EPHA6"
"1561398_at" "1561398_at" "LOC644620"
"1561400_at" "1561400_at" NA
"1561401_at" "1561401_at" "LOC285627"
"1561402_at" "1561402_at" "LOC339894"
"1561403_at" "1561403_at" "SOHLH1"
"1561405_s_at" "1561405_s_at" "CATSPER2"
"1561407_at" "1561407_at" "ARAP2"
"1561408_at" "1561408_at" NA
"1561409_at" "1561409_at" NA
"1561411_at" "1561411_at" NA
"1561413_at" "1561413_at" NA
"1561414_at" "1561414_at" "LOC401497"
"1561415_at" "1561415_at" NA
"1561417_x_at" "1561417_x_at" NA
"1561418_at" "1561418_at" NA
"1561419_at" "1561419_at" NA
"1561420_a_at" "1561420_a_at" NA
"1561421_a_at" "1561421_a_at" NA
"1561422_at" "1561422_at" NA
"1561423_at" "1561423_at" "LOC642924"
"1561424_at" "1561424_at" NA
"1561425_a_at" "1561425_a_at" "ZNF568"
"1561427_at" "1561427_at" NA
"1561429_a_at" "1561429_a_at" "C3orf15"
"1561430_s_at" "1561430_s_at" "C3orf15"
"1561431_at" "1561431_at" NA
"1561432_at" "1561432_at" NA
"1561433_at" "1561433_at" "LOC285103"
"1561434_at" "1561434_at" NA
"1561436_at" "1561436_at" NA
"1561437_at" "1561437_at" "LOC100287035"
"1561439_at" "1561439_at" NA
"1561440_at" "1561440_at" NA
"1561442_at" "1561442_at" "LOC283585"
"1561443_at" "1561443_at" NA
"1561445_at" "1561445_at" NA
"1561446_at" "1561446_at" NA
"1561448_at" "1561448_at" NA
"1561449_at" "1561449_at" "TSPAN18"
"1561450_at" "1561450_at" NA
"1561451_a_at" "1561451_a_at" "ADAM29"
"1561452_at" "1561452_at" "ADAM29"
"1561453_at" "1561453_at" NA
"1561454_at" "1561454_at" NA
"1561455_at" "1561455_at" "LOC284294"
"1561459_at" "1561459_at" NA
"1561460_at" "1561460_at" NA
"1561461_at" "1561461_at" NA
"1561462_at" "1561462_at" NA
"1561463_at" "1561463_at" NA
"1561467_at" "1561467_at" NA
"1561468_at" "1561468_at" "FAM45B"
"1561469_at" "1561469_at" NA
"1561471_at" "1561471_at" "LOC441009"
"1561472_at" "1561472_at" "LOC728805"
"1561473_at" "1561473_at" NA
"1561474_at" "1561474_at" NA
"1561476_at" "1561476_at" NA
"1561477_at" "1561477_at" "CCDC144A"
"1561478_at" "1561478_at" NA
"1561479_at" "1561479_at" NA
"1561480_a_at" "1561480_a_at" NA
"1561481_at" "1561481_at" NA
"1561482_at" "1561482_at" "LOC100133308"
"1561484_at" "1561484_at" NA
"1561485_at" "1561485_at" "IQCA1"
"1561486_at" "1561486_at" NA
"1561487_at" "1561487_at" NA
"1561488_at" "1561488_at" NA
"1561489_at" "1561489_at" NA
"1561490_at" "1561490_at" "AAA1"
"1561491_at" "1561491_at" "LOC283214"
"1561492_at" "1561492_at" "LOC647107"
"1561493_at" "1561493_at" NA
"1561497_at" "1561497_at" NA
"1561499_at" "1561499_at" NA
"1561500_at" "1561500_at" "CTU2"
"1561501_s_at" "1561501_s_at" "CTU2"
"1561502_x_at" "1561502_x_at" "CTU2"
"1561503_at" "1561503_at" "MYLK4"
"1561504_s_at" "1561504_s_at" "MYLK4"
"1561506_at" "1561506_at" NA
"1561507_at" "1561507_at" "FFAR1"
"1561508_at" "1561508_at" "MRPL38"
"1561509_at" "1561509_at" NA
"1561511_at" "1561511_at" NA
"1561512_at" "1561512_at" NA
"1561513_at" "1561513_at" NA
"1561514_at" "1561514_at" "LOC400655"
"1561516_at" "1561516_at" NA
"1561517_at" "1561517_at" "SSPN"
"1561518_at" "1561518_at" "LOC283914"
"1561519_at" "1561519_at" NA
"1561521_at" "1561521_at" "S100B"
"1561523_at" "1561523_at" "CCDC65"
"1561525_at" "1561525_at" NA
"1561526_at" "1561526_at" NA
"1561527_at" "1561527_at" NA
"1561528_at" "1561528_at" NA
"1561529_at" "1561529_at" NA
"1561530_at" "1561530_at" NA
"1561531_at" "1561531_at" NA
"1561532_at" "1561532_at" NA
"1561534_at" "1561534_at" NA
"1561535_at" "1561535_at" NA
"1561536_at" "1561536_at" "LOC283435"
"1561537_at" "1561537_at" "LOC388906"
"1561538_at" "1561538_at" NA
"1561539_at" "1561539_at" NA
"1561540_at" "1561540_at" "LOC144920"
"1561542_at" "1561542_at" NA
"1561543_at" "1561543_at" NA
"1561544_at" "1561544_at" NA
"1561545_at" "1561545_at" NA
"1561546_at" "1561546_at" NA
"1561550_at" "1561550_at" NA
"1561553_at" "1561553_at" NA
"1561554_at" "1561554_at" NA
"1561555_at" "1561555_at" NA
"1561556_at" "1561556_at" NA
"1561557_at" "1561557_at" "LIPA"
"1561558_at" "1561558_at" NA
"1561559_at" "1561559_at" NA
"1561560_at" "1561560_at" NA
"1561561_x_at" "1561561_x_at" NA
"1561562_at" "1561562_at" NA
"1561564_at" "1561564_at" NA
"1561565_at" "1561565_at" NA
"1561566_at" "1561566_at" "LOC285501"
"1561567_at" "1561567_at" NA
"1561571_at" "1561571_at" "LOC730139"
"1561572_at" "1561572_at" NA
"1561573_at" "1561573_at" NA
"1561574_at" "1561574_at" NA
"1561575_at" "1561575_at" NA
"1561576_a_at" "1561576_a_at" NA
"1561577_at" "1561577_at" NA
"1561578_s_at" "1561578_s_at" "MCART6"
"1561579_at" "1561579_at" "LOC728445"
"1561581_at" "1561581_at" NA
"1561584_at" "1561584_at" NA
"1561585_at" "1561585_at" "RCBTB2"
"1561587_at" "1561587_at" "LOC284260"
"1561589_a_at" "1561589_a_at" "NBEAL1"
"1561590_a_at" "1561590_a_at" "LOC415056"
"1561591_at" "1561591_at" NA
"1561592_at" "1561592_at" NA
"1561593_at" "1561593_at" NA
"1561595_x_at" "1561595_x_at" NA
"1561596_at" "1561596_at" NA
"1561597_x_at" "1561597_x_at" NA
"1561598_at" "1561598_at" NA
"1561599_at" "1561599_at" NA
"1561600_at" "1561600_at" NA
"1561602_at" "1561602_at" "LOC100129476"
"1561604_at" "1561604_at" NA
"1561605_at" "1561605_at" NA
"1561606_at" "1561606_at" NA
"1561607_at" "1561607_at" NA
"1561608_at" "1561608_at" NA
"1561609_at" "1561609_at" NA
"1561610_at" "1561610_at" NA
"1561611_at" "1561611_at" NA
"1561612_at" "1561612_at" NA
"1561613_at" "1561613_at" NA
"1561614_at" "1561614_at" "SLC8A1"
"1561615_s_at" "1561615_s_at" "SLC8A1"
"1561616_a_at" "1561616_a_at" "DNAH6"
"1561617_at" "1561617_at" "DNAH6"
"1561618_at" "1561618_at" NA
"1561619_at" "1561619_at" NA
"1561622_at" "1561622_at" NA
"1561624_at" "1561624_at" NA
"1561625_at" "1561625_at" NA
"1561626_at" "1561626_at" NA
"1561627_at" "1561627_at" NA
"1561631_at" "1561631_at" NA
"1561633_at" "1561633_at" "HMGA2"
"1561635_at" "1561635_at" NA
"1561638_at" "1561638_at" NA
"1561639_at" "1561639_at" NA
"1561640_at" "1561640_at" NA
"1561642_at" "1561642_at" NA
"1561644_x_at" "1561644_x_at" NA
"1561650_s_at" "1561650_s_at" "LOC285692"
"1561651_s_at" "1561651_s_at" "TAL1"
"1561652_at" "1561652_at" "BECN1"
"1561653_at" "1561653_at" NA
"1561654_at" "1561654_at" NA
"1561657_at" "1561657_at" NA
"1561658_at" "1561658_at" NA
"1561660_at" "1561660_at" "MCART6"
"1561662_at" "1561662_at" NA
"1561663_at" "1561663_at" NA
"1561665_at" "1561665_at" NA
"1561666_a_at" "1561666_a_at" "KIAA1908"
"1561667_at" "1561667_at" NA
"1561668_at" "1561668_at" NA
"1561669_at" "1561669_at" NA
"1561670_at" "1561670_at" NA
"1561671_at" "1561671_at" "LOC286121"
"1561672_at" "1561672_at" NA
"1561673_at" "1561673_at" NA
"1561676_at" "1561676_at" NA
"1561677_at" "1561677_at" "MACROD2"
"1561678_at" "1561678_at" NA
"1561679_at" "1561679_at" NA
"1561680_at" "1561680_at" NA
"1561682_at" "1561682_at" NA
"1561683_at" "1561683_at" NA
"1561685_a_at" "1561685_a_at" "LOC441178"
"1561686_at" "1561686_at" NA
"1561687_a_at" "1561687_a_at" "ZNF382"
"1561688_at" "1561688_at" NA
"1561689_at" "1561689_at" NA
"1561690_at" "1561690_at" NA
"1561691_at" "1561691_at" "LOC285735"
"1561692_at" "1561692_at" NA
"1561693_at" "1561693_at" "LOC400794"
"1561699_a_at" "1561699_a_at" NA
"1561700_at" "1561700_at" NA
"1561702_at" "1561702_at" NA
"1561703_at" "1561703_at" NA
"1561704_at" "1561704_at" NA
"1561705_at" "1561705_at" NA
"1561706_at" "1561706_at" NA
"1561707_at" "1561707_at" "LOC150185"
"1561708_at" "1561708_at" "C6orf150"
"1561710_at" "1561710_at" "SNX19"
"1561712_at" "1561712_at" NA
"1561713_at" "1561713_at" NA
"1561714_a_at" "1561714_a_at" "B3GALNT2"
"1561718_at" "1561718_at" NA
"1561719_at" "1561719_at" NA
"1561720_at" "1561720_at" "RECQL5"
"1561721_a_at" "1561721_a_at" "C12orf40"
"1561723_at" "1561723_at" "LOC339894"
"1561726_s_at" "1561726_s_at" NA
"1561728_a_at" "1561728_a_at" "LOC400238"
"1561731_at" "1561731_at" NA
"1561732_at" "1561732_at" NA
"1561733_at" "1561733_at" NA
"1561737_at" "1561737_at" NA
"1561738_at" "1561738_at" NA
"1561739_at" "1561739_at" NA
"1561740_at" "1561740_at" NA
"1561741_at" "1561741_at" NA
"1561749_at" "1561749_at" NA
"1561754_at" "1561754_at" NA
"1561756_at" "1561756_at" NA
"1561757_a_at" "1561757_a_at" "LOC283352"
"1561759_at" "1561759_at" "LOC645513"
"1561760_s_at" "1561760_s_at" "LOC645513"
"1561761_x_at" "1561761_x_at" "LOC645513"
"1561762_s_at" "1561762_s_at" NA
"1561763_at" "1561763_at" NA
"1561765_at" "1561765_at" NA
"1561767_at" "1561767_at" NA
"1561770_at" "1561770_at" NA
"1561775_at" "1561775_at" NA
"1561776_at" "1561776_at" NA
"1561777_at" "1561777_at" NA
"1561778_at" "1561778_at" NA
"1561780_at" "1561780_at" NA
"1561785_at" "1561785_at" "MUC4"
"1561786_at" "1561786_at" NA
"1561789_at" "1561789_at" NA
"1561795_at" "1561795_at" NA
"1561806_at" "1561806_at" NA
"1561813_at" "1561813_at" NA
"1561817_at" "1561817_at" NA
"1561820_at" "1561820_at" "SCN8A"
"1561828_at" "1561828_at" NA
"1561829_at" "1561829_at" NA
"1561834_a_at" "1561834_a_at" NA
"1561844_at" "1561844_at" NA
"1561846_s_at" "1561846_s_at" "hCG_2011852"
"1561847_at" "1561847_at" "NUDT17"
"1561849_at" "1561849_at" "PKD1L2"
"1561850_at" "1561850_at" "hCG_1994695"
"1561853_a_at" "1561853_a_at" "IL23R"
"1561854_at" "1561854_at" NA
"1561855_x_at" "1561855_x_at" NA
"1561856_at" "1561856_at" NA
"1561857_at" "1561857_at" NA
"1561860_at" "1561860_at" NA
"1561861_a_at" "1561861_a_at" NA
"1561863_a_at" "1561863_a_at" NA
"1561864_at" "1561864_at" NA
"1561867_at" "1561867_at" NA
"1561868_at" "1561868_at" NA
"1561870_at" "1561870_at" NA
"1561871_at" "1561871_at" NA
"1561872_at" "1561872_at" NA
"1561877_at" "1561877_at" NA
"1561879_at" "1561879_at" NA
"1561880_a_at" "1561880_a_at" "SIGLEC16"
"1561881_at" "1561881_at" NA
"1561882_at" "1561882_at" "SYTL3"
"1561883_at" "1561883_at" NA
"1561884_at" "1561884_at" "CEPT1"
"1561886_a_at" "1561886_a_at" NA
"1561887_at" "1561887_at" NA
"1561889_at" "1561889_at" NA
"1561890_at" "1561890_at" "C10orf128"
"1561891_at" "1561891_at" NA
"1561892_at" "1561892_at" "ZMYM6"
"1561893_at" "1561893_at" NA
"1561894_at" "1561894_at" "LOC653739"
"1561895_at" "1561895_at" NA
"1561896_at" "1561896_at" NA
"1561897_at" "1561897_at" NA
"1561899_at" "1561899_at" "CLECL1"
"1561902_at" "1561902_at" NA
"1561905_at" "1561905_at" NA
"1561906_at" "1561906_at" NA
"1561908_a_at" "1561908_a_at" "HS3ST3B1"
"1561909_at" "1561909_at" NA
"1561910_at" "1561910_at" NA
"1561911_at" "1561911_at" NA
"1561912_at" "1561912_at" NA
"1561914_at" "1561914_at" NA
"1561915_at" "1561915_at" NA
"1561916_at" "1561916_at" NA
"1561917_at" "1561917_at" NA
"1561918_at" "1561918_at" NA
"1561919_at" "1561919_at" NA
"1561923_a_at" "1561923_a_at" "SF3B14"
"1561924_at" "1561924_at" NA
"1561926_at" "1561926_at" NA
"1561927_at" "1561927_at" "C3orf16"
"1561928_s_at" "1561928_s_at" "C3orf16"
"1561937_x_at" "1561937_x_at" NA
"1561938_at" "1561938_at" NA
"1561939_at" "1561939_at" "DYNC2H1"
"1561940_at" "1561940_at" "POLE"
"1561942_x_at" "1561942_x_at" NA
"1561944_at" "1561944_at" NA
"1561948_at" "1561948_at" "COQ10B"
"1561951_at" "1561951_at" "SLC5A12"
"1561953_at" "1561953_at" NA
"1561956_at" "1561956_at" NA
"1561959_x_at" "1561959_x_at" NA
"1561960_at" "1561960_at" "KIAA1920"
"1561961_at" "1561961_at" "DKFZp686A1627"
"1561962_at" "1561962_at" NA
"1561963_at" "1561963_at" NA
"1561964_at" "1561964_at" "LOC441245"
"1561965_at" "1561965_at" "SNRPB2"
"1561966_at" "1561966_at" NA
"1561967_at" "1561967_at" NA
"1561969_at" "1561969_at" "ZPLD1"
"1561973_at" "1561973_at" "SMARCC2"
"1561976_at" "1561976_at" "C1orf167"
"1561978_at" "1561978_at" "LOC284798"
"1561979_at" "1561979_at" NA
"1561983_at" "1561983_at" NA
"1561984_at" "1561984_at" NA
"1561985_at" "1561985_at" "C14orf39"
"1561988_at" "1561988_at" "LOC286068"
"1561989_at" "1561989_at" NA
"1561990_at" "1561990_at" "LOC157931"
"1561995_at" "1561995_at" NA
"1561997_at" "1561997_at" "LOC440061"
"1561998_at" "1561998_at" NA
"1562000_at" "1562000_at" "LOC400620"
"1562002_at" "1562002_at" "MYOZ3"
"1562004_x_at" "1562004_x_at" "MYOZ3"
"1562005_at" "1562005_at" "RIN3"
"1562006_at" "1562006_at" NA
"1562007_at" "1562007_at" NA
"1562009_a_at" "1562009_a_at" NA
"1562010_x_at" "1562010_x_at" NA
"1562011_at" "1562011_at" NA
"1562012_at" "1562012_at" NA
"1562013_a_at" "1562013_a_at" NA
"1562016_at" "1562016_at" NA
"1562017_at" "1562017_at" "LOC100130654"
"1562019_at" "1562019_at" "NT5DC4"
"1562020_s_at" "1562020_s_at" "NT5DC4"
"1562022_s_at" "1562022_s_at" NA
"1562023_at" "1562023_at" NA
"1562026_at" "1562026_at" "WNK2"
"1562028_at" "1562028_at" "CCND3"
"1562029_at" "1562029_at" NA
"1562030_at" "1562030_at" "LOC284898"
"1562031_at" "1562031_at" "JAK2"
"1562032_at" "1562032_at" NA
"1562033_at" "1562033_at" NA
"1562034_at" "1562034_at" "NCRNA00163"
"1562035_at" "1562035_at" NA
"1562036_at" "1562036_at" NA
"1562038_at" "1562038_at" NA
"1562044_at" "1562044_at" NA
"1562045_at" "1562045_at" NA
"1562046_at" "1562046_at" NA
"1562048_at" "1562048_at" "LOC152225"
"1562049_at" "1562049_at" "LOC100287807"
"1562051_at" "1562051_at" "LOC284757"
"1562052_at" "1562052_at" NA
"1562053_at" "1562053_at" NA
"1562054_at" "1562054_at" "SMEK3P"
"1562055_at" "1562055_at" NA
"1562056_at" "1562056_at" NA
"1562057_at" "1562057_at" NA
"1562058_at" "1562058_at" NA
"1562059_at" "1562059_at" NA
"1562062_at" "1562062_at" NA
"1562063_x_at" "1562063_x_at" NA
"1562065_at" "1562065_at" NA
"1562066_at" "1562066_at" "C8orf83"
"1562067_at" "1562067_at" NA
"1562068_at" "1562068_at" NA
"1562069_at" "1562069_at" NA
"1562071_at" "1562071_at" NA
"1562073_at" "1562073_at" NA
"1562074_a_at" "1562074_a_at" "UNC13C"
"1562076_at" "1562076_at" NA
"1562078_at" "1562078_at" NA
"1562079_at" "1562079_at" NA
"1562080_at" "1562080_at" NA
"1562081_a_at" "1562081_a_at" NA
"1562082_at" "1562082_at" NA
"1562083_at" "1562083_at" NA
"1562084_at" "1562084_at" NA
"1562086_at" "1562086_at" NA
"1562089_at" "1562089_at" "GLYATL1"
"1562091_at" "1562091_at" NA
"1562093_at" "1562093_at" NA
"1562094_at" "1562094_at" NA
"1562095_at" "1562095_at" NA
"1562098_at" "1562098_at" NA
"1562099_at" "1562099_at" NA
"1562100_at" "1562100_at" NA
"1562102_at" "1562102_at" "AKR1C1"
"1562103_at" "1562103_at" "JAK1"
"1562106_at" "1562106_at" NA
"1562107_at" "1562107_at" NA
"1562110_at" "1562110_at" NA
"1562111_at" "1562111_at" NA
"1562112_at" "1562112_at" NA
"1562116_at" "1562116_at" NA
"1562121_at" "1562121_at" NA
"1562122_at" "1562122_at" NA
"1562130_at" "1562130_at" "IQCA1"
"1562133_x_at" "1562133_x_at" "ZNF90"
"1562137_at" "1562137_at" NA
"1562139_a_at" "1562139_a_at" "FOXP2"
"1562142_at" "1562142_at" "SKIV2L2"
"1562144_at" "1562144_at" NA
"1562145_at" "1562145_at" NA
"1562152_at" "1562152_at" NA
"1562153_a_at" "1562153_a_at" "PVT1"
"1562157_at" "1562157_at" NA
"1562158_at" "1562158_at" NA
"1562161_at" "1562161_at" NA
"1562162_at" "1562162_at" NA
"1562163_at" "1562163_at" NA
"1562165_at" "1562165_at" NA
"1562166_at" "1562166_at" NA
"1562167_a_at" "1562167_a_at" "DEFB122"
"1562168_at" "1562168_at" NA
"1562169_at" "1562169_at" NA
"1562173_a_at" "1562173_a_at" NA
"1562187_at" "1562187_at" NA
"1562189_at" "1562189_at" NA
"1562190_at" "1562190_at" NA
"1562193_at" "1562193_at" NA
"1562194_at" "1562194_at" NA
"1562201_x_at" "1562201_x_at" NA
"1562208_a_at" "1562208_a_at" NA
"1562209_at" "1562209_at" "DCAF4L1"
"1562211_a_at" "1562211_a_at" "ZNF491"
"1562214_at" "1562214_at" "LOC151171"
"1562215_at" "1562215_at" NA
"1562216_at" "1562216_at" NA
"1562217_at" "1562217_at" "FLJ34521"
"1562219_at" "1562219_at" "FLJ41649"
"1562220_at" "1562220_at" NA
"1562222_at" "1562222_at" NA
"1562223_at" "1562223_at" "LOC642426"
"1562226_at" "1562226_at" "VWDE"
"1562227_at" "1562227_at" "PDE5A"
"1562228_s_at" "1562228_s_at" "PDE5A"
"1562229_at" "1562229_at" NA
"1562230_at" "1562230_at" NA
"1562231_at" "1562231_at" NA
"1562232_at" "1562232_at" NA
"1562234_a_at" "1562234_a_at" "NAV3"
"1562235_s_at" "1562235_s_at" NA
"1562236_at" "1562236_at" "MYST4"
"1562238_at" "1562238_at" "USPL1"
"1562239_at" "1562239_at" "SGSM1"
"1562240_at" "1562240_at" "PLXNA4"
"1562244_at" "1562244_at" "ZNF578"
"1562245_a_at" "1562245_a_at" "ZNF578"
"1562247_at" "1562247_at" "LOC286058"
"1562249_at" "1562249_at" "LOC285965"
"1562250_at" "1562250_at" NA
"1562251_a_at" "1562251_a_at" "LOC574538"
"1562253_at" "1562253_at" "LOC641364"
"1562254_at" "1562254_at" "STK35"
"1562255_at" "1562255_at" "SYTL3"
"1562256_at" "1562256_at" "NLRP1"
"1562257_x_at" "1562257_x_at" "NLRP1"
"1562259_at" "1562259_at" "TEX9"
"1562260_at" "1562260_at" NA
"1562261_at" "1562261_at" "AMZ1"
"1562263_at" "1562263_at" NA
"1562264_at" "1562264_at" "LOC339685"
"1562265_at" "1562265_at" NA
"1562267_s_at" "1562267_s_at" "ZNF709"
"1562269_at" "1562269_at" NA
"1562270_at" "1562270_at" "ARHGEF7"
"1562271_x_at" "1562271_x_at" "ARHGEF7"
"1562272_at" "1562272_at" NA
"1562273_at" "1562273_at" "CNGA4"
"1562274_at" "1562274_at" NA
"1562275_at" "1562275_at" NA
"1562276_at" "1562276_at" NA
"1562278_at" "1562278_at" "DNAH1"
"1562280_at" "1562280_at" NA
"1562281_at" "1562281_at" NA
"1562282_at" "1562282_at" "ZNF568"
"1562283_at" "1562283_at" NA
"1562286_at" "1562286_at" NA
"1562287_at" "1562287_at" "SNTG1"
"1562288_at" "1562288_at" NA
"1562289_at" "1562289_at" NA
"1562290_at" "1562290_at" NA
"1562292_at" "1562292_at" "ANKRD30B"
"1562294_x_at" "1562294_x_at" "ANKRD30B"
"1562295_at" "1562295_at" NA
"1562296_at" "1562296_at" NA
"1562297_at" "1562297_at" NA
"1562299_at" "1562299_at" "C14orf25"
"1562300_at" "1562300_at" NA
"1562301_at" "1562301_at" "C8orf34"
"1562303_at" "1562303_at" "ZKSCAN3"
"1562305_x_at" "1562305_x_at" "ZKSCAN3"
"1562306_at" "1562306_at" NA
"1562307_at" "1562307_at" NA
"1562308_at" "1562308_at" "LOC283682"
"1562309_s_at" "1562309_s_at" "PHF21B"
"1562310_at" "1562310_at" NA
"1562311_at" "1562311_at" NA
"1562313_at" "1562313_at" "BCORL2"
"1562314_at" "1562314_at" NA
"1562316_at" "1562316_at" NA
"1562317_at" "1562317_at" "FAM186A"
"1562319_at" "1562319_at" "FAM169B"
"1562320_at" "1562320_at" "LOC399875"
"1562321_at" "1562321_at" "PDK4"
"1562323_at" "1562323_at" NA
"1562324_a_at" "1562324_a_at" NA
"1562326_at" "1562326_at" "FLJ30838"
"1562327_at" "1562327_at" NA
"1562329_at" "1562329_at" "CSMD1"
"1562330_s_at" "1562330_s_at" "CSMD1"
"1562332_at" "1562332_at" NA
"1562336_at" "1562336_at" "CASC2"
"1562337_at" "1562337_at" "OR7D2"
"1562338_at" "1562338_at" "MARCH1"
"1562341_at" "1562341_at" NA
"1562342_at" "1562342_at" NA
"1562346_at" "1562346_at" NA
"1562348_at" "1562348_at" "LOC400680"
"1562349_at" "1562349_at" "TRAPPC2"
"1562351_at" "1562351_at" NA
"1562352_at" "1562352_at" NA
"1562353_x_at" "1562353_x_at" NA
"1562358_at" "1562358_at" NA
"1562364_at" "1562364_at" NA
"1562365_at" "1562365_at" "LOC286177"
"1562367_at" "1562367_at" "C15orf54"
"1562368_at" "1562368_at" "CARD11"
"1562371_s_at" "1562371_s_at" "VWA3B"
"1562372_at" "1562372_at" "SV2C"
"1562373_at" "1562373_at" NA
"1562378_s_at" "1562378_s_at" "PROM2"
"1562380_at" "1562380_at" NA
"1562381_at" "1562381_at" "RP3-377H14.5"
"1562383_at" "1562383_at" NA
"1562384_at" "1562384_at" NA
"1562386_s_at" "1562386_s_at" "ZNF501"
"1562387_at" "1562387_at" "C5orf42"
"1562388_at" "1562388_at" "LOC285819"
"1562389_at" "1562389_at" NA
"1562390_at" "1562390_at" NA
"1562391_at" "1562391_at" "B3GALNT2"
"1562392_at" "1562392_at" "MRPL23"
"1562396_at" "1562396_at" "C14orf184"
