"probeID" "Entrez"
"7000603" "7000603" "SCN1B"
"670259" "670259" "PCDHGC3"
"6130554" "6130554" NA
"5550156" "5550156" "TTC24"
"5260142" "5260142" "C20orf79"
"4570603" "4570603" "C21orf51"
"6330646" "6330646" "ZNF672"
"4540543" "4540543" "SUPT3H"
"2630020" "2630020" "SUPT3H"
"5690167" "5690167" "SEMA3F"
"1740750" "1740750" NA
"3310463" "3310463" NA
"5080112" "5080112" "MARK1"
"5700408" "5700408" "LILRB2"
"6590424" "6590424" "TCF7"
"2350746" "2350746" "ZNF192"
"110546" "110546" NA
"990209" "990209" NA
"1470414" "1470414" "UMODL1"
"5700243" "5700243" "LIN7C"
"6520010" "6520010" "LIN7C"
"2320594" "2320594" NA
"7200014" "7200014" "RNF152"
"1690768" "1690768" "ZEB1"
"2060059" "2060059" NA
"450338" "450338" NA
"5890735" "5890735" "SMURF2"
"780288" "780288" "LOC652217"
"3360465" "3360465" "LOC652687"
"1510681" "1510681" "NBPF10"
"1300091" "1300091" "FLJ44955"
"2760176" "2760176" "LOC651441"
"5290746" "5290746" "gm127"
"5130593" "5130593" "CAMK2B"
"2450487" "2450487" "KLRG2"
"1500646" "1500646" "FLJ43950"
"4670139" "4670139" "FLJ43950"
"6280497" "6280497" NA
"5360661" "5360661" NA
"6250451" "6250451" "CENPI"
"2470360" "2470360" "CENPI"
"7210438" "7210438" "ATRIP"
"4860367" "4860367" "ATRIP"
"540162" "540162" "GABRA6"
"1430224" "1430224" "SPESP1"
"2350722" "2350722" "PLA2G4B"
"650189" "650189" NA
"4670152" "4670152" "FLJ42220"
"6100088" "6100088" "LOC648570"
"7570368" "7570368" "SUZ12P"
"5260091" "5260091" "HMGA2"
"1230360" "1230360" NA
"2360687" "2360687" "OR6F1"
"520408" "520408" "IFIT3"
"4670594" "4670594" NA
"5560750" "5560750" NA
"4120367" "4120367" "LPCAT2"
"5820026" "5820026" NA
"1570722" "1570722" NA
"2690209" "2690209" "ITGAV"
"10333" "10333" "LOC731682"
"6020292" "6020292" NA
"7570408" "7570408" "CCL5"
"620717" "620717" "CCL5"
"650113" "650113" "COL2A1"
"1660458" "1660458" "LOC642834"
"5310575" "5310575" "LOC440895"
"6900356" "6900356" "ZNF529"
"6550440" "6550440" "LOC642083"
"4640440" "4640440" NA
"540427" "540427" "UTY"
"6980064" "6980064" "BMP6"
"1580392" "1580392" "ERN2"
"6180332" "6180332" "ADAMTS5"
"2140348" "2140348" NA
"2900521" "2900521" NA
"730592" "730592" "SCIN"
"380450" "380450" NA
"1510392" "1510392" "LAMB1"
"2630746" "2630746" "LAMB1"
"4880358" "4880358" "LOC646183"
"6960402" "6960402" "LOC644100"
"6940110" "6940110" NA
"1510605" "1510605" "PRKG2"
"1690088" "1690088" "PSMD12"
"5690458" "5690458" "LOC642773"
"1410240" "1410240" "EDN3"
"4060291" "4060291" "ZNF654"
"4230524" "4230524" "ZNF654"
"4070600" "4070600" "ZNF654"
"3420521" "3420521" "C9"
"4920669" "4920669" "OXSR1"
"3780411" "3780411" "C1orf43"
"4890113" "4890113" "C1orf43"
"940162" "940162" "ZFHX4"
"1410682" "1410682" "LOC732162"
"3800102" "3800102" "LOC732162"
"7610162" "7610162" "PPFIA1"
"610445" "610445" "PPFIA1"
"1260551" "1260551" "PPFIA1"
"2100209" "2100209" "FAM24B"
"2570291" "2570291" "IFNGR2"
"3780176" "3780176" NA
"2070707" "2070707" "AFMID"
"4120630" "4120630" "MGC40168"
"7200687" "7200687" "LOC653629"
"3840551" "3840551" "LOC651337"
"6660639" "6660639" "LOC653527"
"130463" "130463" "FCGBP"
"10343" "10343" "MRPS5"
"5820689" "5820689" "AIRE"
"3180059" "3180059" "LOC255275"
"5870097" "5870097" "DMGDH"
"50204" "50204" "DPPA4"
"1050687" "1050687" "PARP11"
"5340487" "5340487" "MTRR"
"2360711" "2360711" "MTRR"
"110537" "110537" NA
"50068" "50068" "VN1R1"
"5700543" "5700543" "GPR125"
"5960368" "5960368" "BMP2K"
"670647" "670647" "BMP2K"
"4880386" "4880386" "SLC25A46"
"270291" "270291" "CCAR1"
"4280709" "4280709" NA
"1780468" "1780468" NA
"2490678" "2490678" "ATP1B3"
"3870528" "3870528" NA
"6130201" "6130201" NA
"4570189" "4570189" "PLEC1"
"6110474" "6110474" "HDGF"
"4200097" "4200097" NA
"3310368" "3310368" "CNGA4"
"1440224" "1440224" "ADAM33"
"4120370" "4120370" "PALB2"
"7100097" "7100097" "LOC646296"
"3450477" "3450477" "LOC646870"
"1510035" "1510035" "EPS15"
"3870408" "3870408" "DUSP18"
"3800554" "3800554" "FOXF1"
"3400528" "3400528" NA
"1500288" "1500288" "LOC650144"
"1580181" "1580181" "A2BP1"
"5220554" "5220554" "A2BP1"
"780241" "780241" "LOC649679"
"430019" "430019" "LOC391045"
"5360139" "5360139" NA
"2850465" "2850465" NA
"6250670" "6250670" "LOC644396"
"5090242" "5090242" "DLX4"
"4010735" "4010735" "MRPL9"
"4480184" "4480184" NA
"1980386" "1980386" NA
"6290735" "6290735" "EPHB3"
"1440181" "1440181" "MYH7"
"70491" "70491" NA
"1780047" "1780047" NA
"360592" "360592" NA
"2760020" "2760020" "LOC642312"
"2940228" "2940228" NA
"4590242" "4590242" NA
"3830273" "3830273" "NIT2"
"650161" "650161" "DLGAP2"
"2760753" "2760753" "MSH3"
"6940445" "6940445" "ZDHHC6"
"540402" "540402" "ZDHHC6"
"1770156" "1770156" NA
"1260196" "1260196" "LOC642168"
"1580307" "1580307" "WSCD2"
"510494" "510494" NA
"7050338" "7050338" NA
"5560142" "5560142" NA
"2470047" "2470047" NA
"4610220" "4610220" "AGTRAP"
"650719" "650719" NA
"6040619" "6040619" "LOC348840"
"3360068" "3360068" NA
"3520541" "3520541" "CHUK"
"5720398" "5720398" "NDUFAF2"
"4180195" "4180195" "SP6"
"4180674" "4180674" NA
"1500201" "1500201" "HNRPC"
"6420537" "6420537" NA
"2750731" "2750731" "LOC729900"
"6400338" "6400338" NA
"7570273" "7570273" NA
"1570215" "1570215" NA
"1070519" "1070519" "LOC654126"
"4490594" "4490594" "LOC399900"
"4260253" "4260253" "OBFC2A"
"580114" "580114" "ILKAP"
"4850600" "4850600" "ZNF17"
"3290491" "3290491" "C9orf43"
"430128" "430128" NA
"3180025" "3180025" "FGG"
"6290561" "6290561" NA
"7560722" "7560722" "ZNF625"
"2650427" "2650427" "LOC387927"
"620064" "620064" "AGPAT3"
"1740161" "1740161" "ENAH"
"3170132" "3170132" "ENAH"
"6200762" "6200762" "OR6C74"
"2340386" "2340386" "CXorf15"
"4850519" "4850519" "DHX29"
"5130458" "5130458" "DHX29"
"3170564" "3170564" "C6orf203"
"2030056" "2030056" NA
"520358" "520358" "IKBKG"
"4150601" "4150601" NA
"6270333" "6270333" "MGC71805"
"4920019" "4920019" "CFC1"
"7210475" "7210475" "LOC643703"
"7210647" "7210647" "NKD2"
"6520020" "6520020" "MAFG"
"6180148" "6180148" "MAFG"
"3060066" "3060066" "TRIM49"
"3780369" "3780369" NA
"150369" "150369" NA
"5560754" "5560754" "PAGE4"
"4780484" "4780484" "SMTNL1"
"4760397" "4760397" NA
"2000372" "2000372" NA
"3850364" "3850364" "GRPR"
"4780239" "4780239" "NID1"
"1660470" "1660470" "FOXF2"
"7100092" "7100092" "GPR146"
"10386" "10386" "TM2D1"
"870458" "870458" "TM2D1"
"4540204" "4540204" NA
"3310397" "3310397" "ACCN5"
"2600719" "2600719" "LOC642164"
"5080376" "5080376" NA
"4860398" "4860398" "LOC388114"
"3140438" "3140438" "GRAMD1A"
"4830671" "4830671" "LOC644925"
"3710274" "3710274" "FLJ44477"
"4390435" "4390435" "PKD1L2"
"6480181" "6480181" "PKD1L2"
"1980093" "1980093" "GLTPD2"
"2650403" "2650403" NA
"840307" "840307" "LOC441395"
"1820095" "1820095" "FLJ20397"
"610519" "610519" "TPM1"
"840064" "840064" "LOC645489"
"2640673" "2640673" "IL25"
"4050707" "4050707" "IL25"
"4280544" "4280544" NA
"2360373" "2360373" NA
"4810706" "4810706" "LOC652278"
"1580411" "1580411" "CD3D"
"6400372" "6400372" NA
"730228" "730228" "VDAC3"
"6250309" "6250309" "FOXE1"
"3450692" "3450692" "FOXE1"
"580600" "580600" "PLEKHG5"
"5570451" "5570451" "LOC390956"
"4640010" "4640010" "LTBP3"
"3870577" "3870577" "MFSD10"
"6650544" "6650544" NA
"6110228" "6110228" NA
"730180" "730180" "DHX57"
"2650139" "2650139" "DHX57"
"1820110" "1820110" NA
"130349" "130349" "CAPN3"
"6480615" "6480615" "IER2"
"5890747" "5890747" NA
"2260301" "2260301" "LOC400986"
"1470400" "1470400" "GABPB2"
"1170706" "1170706" "GABPB2"
"5870706" "5870706" NA
"60360" "60360" "PSMD3"
"7320594" "7320594" "ZYX"
"7050484" "7050484" "ZYX"
"2030494" "2030494" NA
"7320288" "7320288" "CXCR4"
"2140440" "2140440" "LOC647646"
"7200324" "7200324" "AZGP1"
"4540681" "4540681" NA
"6130161" "6130161" "FUS"
"5570373" "5570373" NA
"4260019" "4260019" "NGRN"
"5340768" "5340768" "NGRN"
"70288" "70288" NA
"1240202" "1240202" "SNORD18C"
"7610427" "7610427" NA
"4280438" "4280438" "MADD"
"4260128" "4260128" "NPFFR2"
"3130392" "3130392" "NPFFR2"
"1980670" "1980670" "CGN"
"940167" "940167" NA
"150386" "150386" "LOC642624"
"4610215" "4610215" NA
"5550767" "5550767" NA
"1570064" "1570064" "KIAA1522"
"630647" "630647" "LRRC8E"
"5490164" "5490164" "LRRC8E"
"3460220" "3460220" "VPS4A"
"2680241" "2680241" "ILDR1"
"4570546" "4570546" "LEAP2"
"990369" "990369" "AGPAT1"
"4610044" "4610044" "AGPAT1"
"5700524" "5700524" NA
"6130192" "6130192" "LOC390211"
"6520703" "6520703" "RAB27A"
"2650168" "2650168" "LOC646303"
"3440520" "3440520" NA
"360240" "360240" "TMEM201"
"1850136" "1850136" "TMEM201"
"7000220" "7000220" "RTN2"
"3610577" "3610577" NA
"3120059" "3120059" NA
"2030382" "2030382" NA
"4830129" "4830129" "PI4KB"
"7400273" "7400273" NA
"5290193" "5290193" "KCTD6"
"5130168" "5130168" "KCTD6"
"3710035" "3710035" "PDZD2"
"6130717" "6130717" NA
"4390309" "4390309" NA
"430520" "430520" "ZNF57"
"460138" "460138" "PCDHA3"
"630500" "630500" "PCDHA3"
"5420333" "5420333" "PCDHA3"
"6040736" "6040736" "GPR124"
"3180309" "3180309" "KIAA0251"
"2690670" "2690670" "ACTR5"
"6840553" "6840553" NA
"2690180" "2690180" NA
"5960743" "5960743" "AMBN"
"3870619" "3870619" "AMD1"
"6270288" "6270288" "SNRPB2"
"4390753" "4390753" "LOC646992"
"5900286" "5900286" "ZFP90"
"6580458" "6580458" "CNOT4"
"4760647" "4760647" "LOC401218"
"5340372" "5340372" "LOC653539"
"7650209" "7650209" "BMF"
"5390168" "5390168" "SH2D1B"
"4830066" "4830066" "OR4K13"
"3180220" "3180220" NA
"2190603" "2190603" "PLS3"
"2710730" "2710730" "PLS3"
"4290494" "4290494" NA
"3520601" "3520601" "MPO"
"4780392" "4780392" "OR4D10"
"3360026" "3360026" NA
"5270538" "5270538" NA
"160382" "160382" "TRH"
"4780592" "4780592" "UBE2Z"
"6660286" "6660286" "INTS8"
"840053" "840053" "SNTB2"
"6510079" "6510079" "CHEK2"
"1230768" "1230768" "TBC1D8B"
"6380075" "6380075" "TBC1D8B"
"2320475" "2320475" "LRIT3"
"4230767" "4230767" NA
"4860068" "4860068" "STX1A"
"1570730" "1570730" "C17orf102"
"270468" "270468" "LOC647571"
"3990731" "3990731" "PTPN2"
"1940376" "1940376" "LOC728302"
"2000553" "2000553" "LOC221442"
"5340482" "5340482" "LOC643331"
"3990491" "3990491" "LOC644650"
"7550300" "7550300" NA
"7150164" "7150164" NA
"7040091" "7040091" "PLEKHG5"
"2060072" "2060072" "KCNH7"
"5390162" "5390162" "KCNH7"
"7510300" "7510300" "LOC643948"
"1400386" "1400386" "TAAR9"
"620209" "620209" "LOC647873"
"6280725" "6280725" NA
"240601" "240601" NA
"4890605" "4890605" "LOC646853"
"5260634" "5260634" "LOC644948"
"4560368" "4560368" "LOC641996"
"1770129" "1770129" "MGC19604"
"2260113" "2260113" "HCST"
"2480494" "2480494" "NFX1"
"580136" "580136" "LOC652694"
"5290487" "5290487" "AOX2P"
"1940632" "1940632" "NCAPG2"
"1300372" "1300372" "SPP2"
"2230392" "2230392" "SIKE"
"2570039" "2570039" NA
"670132" "670132" "LOC387647"
"450296" "450296" NA
"4200102" "4200102" NA
"50373" "50373" "PKP3"
"3310528" "3310528" NA
"5080196" "5080196" NA
"1850040" "1850040" "C3orf34"
"1430435" "1430435" "C3orf34"
"3420349" "3420349" "ATR"
"6760270" "6760270" NA
"5960730" "5960730" "BRIP1"
"4760274" "4760274" NA
"2060546" "2060546" "DHX38"
"4010184" "4010184" "C8orf13"
"780270" "780270" "TIMP2"
"2750370" "2750370" NA
"620192" "620192" "GAB4"
"6860575" "6860575" NA
"3180433" "3180433" NA
"1450364" "1450364" "RAD50"
"2350327" "2350327" NA
"1010327" "1010327" "THSD3"
"2370056" "2370056" "THSD3"
"1110343" "1110343" NA
"5550129" "5550129" "LOC646448"
"4290097" "4290097" "CD99"
"1470553" "1470553" "GIYD1"
"6200008" "6200008" "GIYD1"
"3870706" "3870706" "FURIN"
"3170176" "3170176" NA
"990747" "990747" "PSCD2"
"5390577" "5390577" "PSCD2"
"4060327" "4060327" "CARKD"
"3780762" "3780762" "FAM44B"
"2510292" "2510292" "RNF219"
"3420372" "3420372" "RBM38"
"3420730" "3420730" "PDDC1"
"2570239" "2570239" "PDDC1"
"6940196" "6940196" "RNF113A"
"7610338" "7610338" "CDH3"
"380132" "380132" "ZNF483"
"240091" "240091" "ZNF483"
"4850577" "4850577" "ZNF483"
"4610240" "4610240" "OR51F2"
"1820689" "1820689" NA
"6100296" "6100296" NA
"1450037" "1450037" NA
"150196" "150196" "LOC647683"
"5310722" "5310722" "EPHB1"
"6370167" "6370167" NA
"3400553" "3400553" "OPRK1"
"1980592" "1980592" "HLA-H"
"5870521" "5870521" "HLA-H"
"5220470" "5220470" NA
"430682" "430682" "NLRP12"
"580553" "580553" NA
"5570543" "5570543" "AFTPH"
"2070600" "2070600" "AFTPH"
"6560358" "6560358" "FGF1"
"5550632" "5550632" "LOC441179"
"1470497" "1470497" "FBXL3"
"2320768" "2320768" "FBXL3"
"4490193" "4490193" "LOC644768"
"1030647" "1030647" "LOC644768"
"6650372" "6650372" "ZNF835"
"2190403" "2190403" "HPS3"
"6510201" "6510201" "PPAN-P2RY11"
"2760703" "2760703" NA
"6370072" "6370072" NA
"5960095" "5960095" NA
"1740121" "1740121" "KIAA1024"
"520053" "520053" "OXER1"
"4250204" "4250204" "SLC25A3"
"4760474" "4760474" "TUBA4A"
"6290615" "6290615" NA
"6760746" "6760746" "MRPL55"
"6770754" "6770754" "SELO"
"130221" "130221" "EPS8L2"
"6220672" "6220672" "B4GALT4"
"2000646" "2000646" "B4GALT4"
"4900767" "4900767" "TMEM120B"
"270035" "270035" "TMEM120B"
"1050059" "1050059" "PHKA2"
"6290546" "6290546" "PURB"
"2070189" "2070189" "ZNF451"
"2060373" "2060373" "ZNF451"
"3940292" "3940292" "GATM"
"3830709" "3830709" "HNRNPA3P1"
"2600725" "2600725" NA
"770356" "770356" "PPA2"
"7400092" "7400092" NA
"1710113" "1710113" "PPP1R3E"
"7560204" "7560204" "LOC653319"
"6020546" "6020546" "MLL3"
"3990022" "3990022" "MLL3"
"630201" "630201" "MLL3"
"1010608" "1010608" "MLL3"
"2260291" "2260291" "MLL3"
"6020670" "6020670" NA
"460386" "460386" "PTMA"
"4810475" "4810475" NA
"2940411" "2940411" "LOC650677"
"4390561" "4390561" "RAB27A"
"2640168" "2640168" "GRIN3B"
"5870707" "5870707" NA
"730156" "730156" "ICAM2"
"7200048" "7200048" "LOC442251"
"4670300" "4670300" "SPINLW1"
"6510576" "6510576" "CTPS2"
"2000064" "2000064" "CTPS2"
"4760326" "4760326" "CTPS2"
"1500608" "1500608" "HSD3B7"
"2690228" "2690228" "LOC440934"
"2640300" "2640300" "GPR137C"
"6110035" "6110035" "DDX42"
"2600070" "2600070" "RAB38"
"1190193" "1190193" "CRY2"
"5900497" "5900497" "PLXDC2"
"1580370" "1580370" "MDM2"
"3440246" "3440246" "HMGA2"
"4200603" "4200603" NA
"2060327" "2060327" "ZNF660"
"4060181" "4060181" NA
"2070619" "2070619" "ZNF721"
"7510475" "7510475" "MEIS2"
"2710039" "2710039" NA
"3890435" "3890435" "LOC731000"
"990601" "990601" "LOC731000"
"7100035" "7100035" "IL28RA"
"5290576" "5290576" "SDHALP1"
"7160128" "7160128" "SDHALP1"
"4610379" "4610379" "SDHALP1"
"6620672" "6620672" "SDHALP1"
"7330554" "7330554" "SDHALP1"
"5910187" "5910187" "SDHALP1"
"6330019" "6330019" "SDHALP1"
"4260673" "4260673" "SDHALP1"
"5270168" "5270168" "SDHALP1"
"450301" "450301" "SDHALP1"
"2030608" "2030608" "SDHALP1"
"2450332" "2450332" "SDHALP1"
"50014" "50014" "SDHALP1"
"3390224" "3390224" "LOC643075"
"130722" "130722" "LOC390192"
"1230524" "1230524" "ST6GALNAC3"
"2070100" "2070100" "ST6GALNAC3"
"1820286" "1820286" "C7orf46"
"1300274" "1300274" "ANXA11"
"5900735" "5900735" "ANXA11"
"5090768" "5090768" NA
"6290762" "6290762" "HDAC9"
"2940609" "2940609" "SERPINA2"
"4570280" "4570280" "LOC650210"
"3930736" "3930736" "CHST3"
"7160592" "7160592" "ACOT9"
"4490674" "4490674" "LOC646067"
"3310484" "3310484" "C7orf54"
"7150075" "7150075" NA
"3840528" "3840528" "RPE65"
"3450025" "3450025" NA
"5390408" "5390408" NA
"4040541" "4040541" "DRD3"
"10450" "10450" NA
"1500133" "1500133" NA
"4730612" "4730612" "SCN1A"
"5910692" "5910692" NA
"7160224" "7160224" "APH1B"
"110458" "110458" "NEURL"
"5090079" "5090079" "C1QTNF1"
"1510025" "1510025" NA
"2600189" "2600189" "MPG"
"5420458" "5420458" "OR5AC2"
"2690608" "2690608" "RPS7"
"6330647" "6330647" "RPS7"
"4180719" "4180719" NA
"4290349" "4290349" "LOC643949"
"2140463" "2140463" "SLC37A1"
"3310093" "3310093" "PIGX"
"3400427" "3400427" "LOC645320"
"50372" "50372" NA
"7150437" "7150437" "MDK"
"7570044" "7570044" "VANGL1"
"5340719" "5340719" NA
"770735" "770735" NA
"4920181" "4920181" NA
"770128" "770128" "L3MBTL3"
"3440605" "3440605" "L3MBTL3"
"150600" "150600" NA
"2060703" "2060703" "LOC643304"
"730020" "730020" "ARMC7"
"6200240" "6200240" "TSC22D4"
"2350091" "2350091" "LPXN"
"3930195" "3930195" "MYST3"
"4280687" "4280687" "SEZ6L2"
"4220132" "4220132" "THRAP3"
"2850543" "2850543" "CRX"
"6350121" "6350121" "RASSF1"
"2490156" "2490156" NA
"3170270" "3170270" "PDZK1IP1"
"2510279" "2510279" "NUP62"
"1230259" "1230259" "CLEC6A"
"5820400" "5820400" NA
"4010008" "4010008" "SNORD43"
"7040551" "7040551" NA
"1410221" "1410221" "S100A12"
"2490647" "2490647" NA
"3460161" "3460161" "RAB3IL1"
"5810167" "5810167" "C17orf44"
"6840445" "6840445" "LOC401778"
"4640382" "4640382" NA
"2710594" "2710594" "MFAP2"
"1070328" "1070328" "LOC653480"
"1820681" "1820681" "DPEP2"
"2680070" "2680070" "EFNB3"
"3290500" "3290500" "NDOR1"
"5860025" "5860025" "LOC646533"
"270161" "270161" NA
"1010553" "1010553" "LOC402716"
"5890608" "5890608" "C14orf129"
"5700301" "5700301" "C14orf129"
"650538" "650538" NA
"2350093" "2350093" "INHBC"
"5050195" "5050195" NA
"3930575" "3930575" "DCDC1"
"4540468" "4540468" "C1orf64"
"5910544" "5910544" "SPATA12"
"1710445" "1710445" NA
"1070167" "1070167" NA
"6760630" "6760630" NA
"2940242" "2940242" "LOC650885"
"1110047" "1110047" "OR52E8"
"5310390" "5310390" "TRIM65"
"2030201" "2030201" "PRAMEF12"
"2850681" "2850681" NA
"1260373" "1260373" "MTMR14"
"2070202" "2070202" "MTMR14"
"2470474" "2470474" "CSPG4LYP1"
"430603" "430603" "NTN4"
"4610315" "4610315" NA
"3140603" "3140603" "SVIL"
"610482" "610482" "SVIL"
"1820647" "1820647" NA
"1450491" "1450491" "SPPL2B"
"2140274" "2140274" "SPPL2B"
"6380192" "6380192" "SPPL2B"
"620458" "620458" "SMARCC1"
"1710452" "1710452" "LOC730130"
"1780608" "1780608" "TTLL9"
"6290474" "6290474" "LOC647346"
"3780092" "3780092" "TNFRSF21"
"2480373" "2480373" "ELMOD2"
"7610750" "7610750" NA
"2000626" "2000626" "LOC650689"
"430274" "430274" "LOC389333"
"1090382" "1090382" NA
"3850670" "3850670" NA
"6180338" "6180338" "TTTY16"
"6760692" "6760692" "HSFY1"
"6520154" "6520154" "AIF1"
"1230286" "1230286" "LTC4S"
"4390451" "4390451" NA
"6400255" "6400255" "DNAH9"
"2120424" "2120424" "LOC646917"
"3830632" "3830632" "LOC646082"
"6480025" "6480025" NA
"4830437" "4830437" NA
"6860372" "6860372" "LY6G5C"
"2810494" "2810494" NA
"3890692" "3890692" "LOC642360"
"6480180" "6480180" "LOC345643"
"3850309" "3850309" "SAPS2"
"5700414" "5700414" NA
"6200546" "6200546" NA
"4830131" "4830131" "OR5T3"
"4810544" "4810544" "HMX3"
"6590561" "6590561" "LOC644360"
"6350358" "6350358" "ZMYM1"
"5890221" "5890221" "C3orf42"
"7040292" "7040292" "C3orf42"
"2940050" "2940050" "CYB5R2"
"4880348" "4880348" "YME1L1"
"6290326" "6290326" NA
"7210528" "7210528" "TMEM205"
"990619" "990619" NA
"4890289" "4890289" "ZNF644"
"3780139" "3780139" "PREX1"
"5360184" "5360184" "RNF6"
"4900612" "4900612" "DNAH1"
"5050544" "5050544" "MS4A3"
"4920241" "4920241" "MAP2"
"460301" "460301" "XAGE5"
"2260615" "2260615" "PRPF3"
"3870411" "3870411" "ZNF782"
"3780601" "3780601" "FLJ35816"
"7380768" "7380768" "CXorf39"
"6590093" "6590093" "CCNE1"
"3990026" "3990026" "CCNE1"
"1400301" "1400301" NA
"5570037" "5570037" "CLDN18"
"7510176" "7510176" "CLDN18"
"2510360" "2510360" "CLDN18"
"6100292" "6100292" NA
"1260195" "1260195" "DLD"
"4210370" "4210370" "PLXND1"
"4150102" "4150102" NA
"4250202" "4250202" "STAC3"
"1400370" "1400370" NA
"5900008" "5900008" "KLK11"
"2690647" "2690647" "KLK11"
"3610398" "3610398" "MMACHC"
"6860541" "6860541" "LOC653200"
"3440202" "3440202" "LOC100101121"
"290358" "290358" "SGMS1"
"540762" "540762" "NDNL2"
"2470373" "2470373" "LOC643429"
"520382" "520382" "CLK1"
"4880592" "4880592" NA
"60445" "60445" "GRIN1"
"3190168" "3190168" NA
"240753" "240753" "CTNND1"
"6580632" "6580632" NA
"6180022" "6180022" "PCM1"
"2120717" "2120717" "BMP10"
"3140097" "3140097" "LOC645689"
"1050390" "1050390" "NLGN4X"
"1170452" "1170452" NA
"7550431" "7550431" "REV1"
"520039" "520039" "AADAT"
"1660615" "1660615" "CCR2"
"1300296" "1300296" "CCR2"
"580706" "580706" "CCR2"
"2060605" "2060605" "P2RX4"
"6510561" "6510561" NA
"4540181" "4540181" NA
"3780754" "3780754" NA
"2940273" "2940273" "ZNF596"
"3060020" "3060020" "CMYA5"
"770500" "770500" NA
"5290139" "5290139" NA
"5810458" "5810458" "ARHGAP28"
"6270553" "6270553" "CXCL10"
"6900504" "6900504" "LOC644297"
"7200025" "7200025" "KIR2DL1"
"4210458" "4210458" "KIR2DL1"
"7380767" "7380767" "CHST4"
"2640561" "2640561" NA
"7610458" "7610458" NA
"6400066" "6400066" NA
"5720736" "5720736" "LOC642222"
"620731" "620731" "SPTLC1"
"2570471" "2570471" "SPTLC1"
"4200349" "4200349" "LOC401131"
"5390326" "5390326" "EXO1"
"1190491" "1190491" "SP7"
"1410537" "1410537" "RPSA"
"6330739" "6330739" "GNPNAT1"
"4260674" "4260674" "PAK7"
"5090010" "5090010" "ZNF35"
"6330056" "6330056" NA
"830470" "830470" "psiTPTE22"
"1660059" "1660059" "psiTPTE22"
"3310047" "3310047" NA
"4180669" "4180669" "MGC16291"
"6860288" "6860288" "PRKG1"
"4780647" "4780647" "TMEM150A"
"2470372" "2470372" "LOC729882"
"2750167" "2750167" "LOC652350"
"4120520" "4120520" NA
"2690754" "2690754" "LOC645084"
"290463" "290463" NA
"870154" "870154" "C11orf57"
"6450487" "6450487" "CCDC78"
"6480097" "6480097" "CCDC78"
"2710523" "2710523" "REM2"
"4810072" "4810072" "TUSC2"
"2140113" "2140113" "CBLN1"
"5270746" "5270746" "LOC647908"
"2190113" "2190113" "LAMA1"
"5360110" "5360110" "LAMA1"
"6940064" "6940064" "HOXD10"
"1510167" "1510167" "LOC645724"
"1570193" "1570193" "ARHGDIB"
"6960437" "6960437" "C11orf41"
"5220139" "5220139" "FLJ23834"
"6250632" "6250632" "METTL2A"
"7210377" "7210377" "GPR37"
"4070300" "4070300" "PANX2"
"2070072" "2070072" NA
"6520228" "6520228" "SPINK8"
"1340368" "1340368" NA
"7050348" "7050348" "LOC647366"
"6180577" "6180577" "LOC647366"
"4200706" "4200706" "LOC653057"
"940470" "940470" NA
"1570056" "1570056" "MYO5A"
"7400239" "7400239" NA
"840301" "840301" NA
"6330494" "6330494" "DUT"
"2640040" "2640040" NA
"3520164" "3520164" "BEND6"
"1990746" "1990746" "LOC641955"
"7550133" "7550133" "TSR1"
"7400544" "7400544" "TSR1"
"1500338" "1500338" "CDKN2B"
"6760307" "6760307" "OR8J3"
"5310500" "5310500" "OR8J3"
"1170615" "1170615" "OTC"
"4390446" "4390446" "MGC3731"
"5560600" "5560600" "LOC648069"
"5670673" "5670673" "ARRB1"
"4730132" "4730132" "NSUN5"
"5340458" "5340458" "NSUN5"
"7100408" "7100408" NA
"1440671" "1440671" "HSP90AB2P"
"5340497" "5340497" "CCDC85A"
"5290026" "5290026" "CCDC85A"
"670039" "670039" "OR6C1"
"5310402" "5310402" "FPR3"
"1240743" "1240743" NA
"2470097" "2470097" "CCNDBP1"
"1410196" "1410196" "CCNDBP1"
"6660390" "6660390" NA
"3930544" "3930544" NA
"4050129" "4050129" NA
"7510736" "7510736" "TAS2R43"
"1780709" "1780709" "DDX17"
"1690025" "1690025" "MCTS1"
"10102" "10102" "LIN52"
"6980309" "6980309" NA
"1050524" "1050524" "CASP8AP2"
"1770035" "1770035" "PARP16"
"5490392" "5490392" "S100G"
"5090537" "5090537" "NLRX1"
"6270682" "6270682" "LOC728939"
"7380451" "7380451" "LOC642804"
"20022" "20022" "SRF"
"6370044" "6370044" "PTRH1"
"510193" "510193" "LOC645089"
"1430551" "1430551" NA
"5570167" "5570167" NA
"870161" "870161" "CXADR"
"2760041" "2760041" "ZCCHC8"
"3610022" "3610022" "FANCD2"
"6550215" "6550215" "FANCD2"
"2900246" "2900246" "TRIOBP"
"1740184" "1740184" NA
"1780041" "1780041" NA
"6510368" "6510368" "C10orf6"
"7560719" "7560719" "RAB1A"
"620400" "620400" NA
"830129" "830129" NA
"5560431" "5560431" NA
"1440022" "1440022" "PARN"
"3420544" "3420544" "LOC653584"
"7330010" "7330010" "OR4F3"
"2900056" "2900056" "FDXR"
"7400445" "7400445" "UPP1"
"360367" "360367" "PCDH7"
"3990711" "3990711" NA
"1820373" "1820373" NA
"1990364" "1990364" "ERGIC1"
"2070138" "2070138" "ERGIC1"
